,ID
3325,CPCT02370030T
3326,CPCT02370031T
3327,CPCT02370034T
3328,CPCT02370036T
3329,CPCT02370037T
3330,CPCT02380002T
3331,CPCT02380005T
3332,CPCT02380009T
3333,CPCT02380011T
3334,CPCT02380014T
3335,CPCT02380015T
3336,CPCT02380016T
3337,CPCT02380019T
3338,CPCT02380020T
3339,CPCT02380021T
3340,CPCT02380023T
3341,CPCT02380024T
3342,CPCT02380026T
3343,CPCT02380028T
3344,CPCT02380029T
3345,CPCT02380030T
3346,CPCT02380032T
3347,CPCT02380033T
3348,CPCT02380034T
3349,CPCT02380035T
3350,CPCT02380036T
3351,CPCT02380037T
3352,CPCT02380039T
3353,CPCT02380040T
3354,CPCT02380044T
3355,CPCT02380047T
3356,CPCT02380049T
3357,CPCT02380050T
3358,CPCT02380051T
3359,CPCT02380052T
3360,CPCT02380054T
3361,CPCT02390001T
3362,CPCT02390001TII
3363,CPCT02390002T
3364,CPCT02390006T
3365,CPCT02390007T
3366,CPCT02390008T
3367,CPCT02390010T
3368,CPCT02390015T
3369,CPCT02390017T
3370,CPCT02390021T
3371,CPCT02390022T
3372,CPCT02390026T
3373,CPCT02390027T
3374,CPCT02390028T
3375,CPCT02390029T
3376,CPCT02390030T
3377,CPCT02390032T
3378,CPCT02390033T
3379,CPCT02390034T
3380,CPCT02390035T
3381,CPCT02390037T
3382,CPCT02390038T
3383,CPCT02390040T
3384,CPCT02390043T
3385,CPCT02390044T
3386,CPCT02400002T
3387,CPCT02410001T
3388,CPCT02410004T
3389,CPCT02410006T
3390,CPCT02410008T
3391,CPCT02410009T
3392,CPCT02410012T
3393,CPCT02410013T
3394,CPCT02410017T
3395,CPCT02410019T
3396,CPCT02430002T
3397,CPCT02440001T
3398,CPCT02440004T
3399,CPCT02440009T
3400,CPCT02440010T
3401,CPCT02440012T
3402,CPCT02440014T
3403,CPCT02440016T
3404,CPCT02440017T
3405,CPCT02440018T
3406,CPCT02440020T
3407,CPCT02440021T
3408,CPCT02440023T
3409,CPCT02440027T
3410,CPCT02440028T
3411,CPCT02440030T
3412,CPCT02440033T
3413,CPCT02450002T
3414,CPCT02450004T
3415,CPCT02450007T
3416,CPCT02450014T
3417,CPCT02450016T
3418,CPCT02460001T
3419,CPCT02460002T
3420,CPCT02460004T
3421,CPCT02460005T
3422,CPCT02460006T
3423,CPCT02470001T
3424,CPCT02470003T
3425,DRUP01010001T
3426,DRUP01010006T
3427,DRUP01010007T
3428,DRUP01010010T
3429,DRUP01010012T
3430,DRUP01010016T
3431,DRUP01010017T
3432,DRUP01010018T
3433,DRUP01010019T
3434,DRUP01010020T
3435,DRUP01010022T
3436,DRUP01010023T
3437,DRUP01010024T
3438,DRUP01010024TII
3439,DRUP01010025T
3440,DRUP01010034T
3441,DRUP01010035T
3442,DRUP01010036T
3443,DRUP01010037T
3444,DRUP01010038T
3445,DRUP01010040T
3446,DRUP01010041T
3447,DRUP01010044T
3448,DRUP01010047T
3449,DRUP01010047TII
3450,DRUP01010049T
3451,DRUP01010051T
3452,DRUP01010051TII
3453,DRUP01010053T
3454,DRUP01010054T
3455,DRUP01010057T
3456,DRUP01010059T
3457,DRUP01010064T
3458,DRUP01010065T
3459,DRUP01010070T
3460,DRUP01010072T
3461,DRUP01010077T
3462,DRUP01010078T
3463,DRUP01010084T
3464,DRUP01010088T
3465,DRUP01010090T
3466,DRUP01010091T
3467,DRUP01010092T
3468,DRUP01010095T
3469,DRUP01010096T
3470,DRUP01010097T
3471,DRUP01010101T
3472,DRUP01010102T
3473,DRUP01010104T
3474,DRUP01010106T
3475,DRUP01010108T
3476,DRUP01010109T
3477,DRUP01010110T
3478,DRUP01010111T
3479,DRUP01010113T
3480,DRUP01010116T
3481,DRUP01010116TII
3482,DRUP01010119T
3483,DRUP01010121T
3484,DRUP01010122T
3485,DRUP01010142T
3486,DRUP01010148T
3487,DRUP01010149T
3488,DRUP01010167T
3489,DRUP01010211T
3490,DRUP01010230T
3491,DRUP01020002T
3492,DRUP01020004T
3493,DRUP01020006T
3494,DRUP01020018T
3495,DRUP01020022T
3496,DRUP01020026T
3497,DRUP01020027T
3498,DRUP01020033T
3499,DRUP01020034T
3500,DRUP01020037T
3501,DRUP01020043T
3502,DRUP01020053T
3503,DRUP01030002T
3504,DRUP01030004T
3505,DRUP01030012T
3506,DRUP01030013T
3507,DRUP01030018T
3508,DRUP01030024T
3509,DRUP01030026T
3510,DRUP01030028T
3511,DRUP01040009T
3512,DRUP01040010T
3513,DRUP01050001T
3514,DRUP01050002T
3515,DRUP01050003T
3516,DRUP01050008T
3517,DRUP01050009T
3518,DRUP01050010T
3519,DRUP01050012T
3520,DRUP01050016T
3521,DRUP01050018T
3522,DRUP01050019T
3523,DRUP01050020T
3524,DRUP01050021T
3525,DRUP01050023T
3526,DRUP01050025T
3527,DRUP01050026T
3528,DRUP01050028T
3529,DRUP01050029T
3530,DRUP01050030T
3531,DRUP01050031T
3532,DRUP01050033T
3533,DRUP01050038T
3534,DRUP01050040T
3535,DRUP01050040TII
3536,DRUP01050048T
3537,DRUP01050049T
3538,DRUP01060002T
3539,DRUP01060007T
3540,DRUP01060008T
3541,DRUP01060010T
3542,DRUP01060011T
3543,DRUP01060014T
3544,DRUP01060016T
3545,DRUP01060020T
3546,DRUP01060025T
3547,DRUP01060026T
3548,DRUP01060027T
3549,DRUP01070001T
3550,DRUP01070003T
3551,DRUP01070005T
3552,DRUP01070006T
3553,DRUP01070008T
3554,DRUP01070009T
3555,DRUP01070010T
3556,DRUP01070015T
3557,DRUP01070016T
3558,DRUP01070017T
3559,DRUP01070020T
3560,DRUP01070020TII
3561,DRUP01070022T
3562,DRUP01070024T
3563,DRUP01070026T
3564,DRUP01070026TII
3565,DRUP01070028T
3566,DRUP01070028TII
3567,DRUP01070029T
3568,DRUP01070030T
3569,DRUP01070031T
3570,DRUP01070036T
3571,DRUP01070038T
3572,DRUP01070042T
3573,DRUP01070046T
3574,DRUP01070048T
3575,DRUP01070051T
3576,DRUP01070052T
3577,DRUP01070053T
3578,DRUP01070055T
3579,DRUP01070057T
3580,DRUP01070059T
3581,DRUP01070063T
3582,DRUP01070071T
3583,DRUP01070080T
3584,DRUP01070085T
3585,DRUP01070119T
3586,DRUP01080004T
3587,DRUP01080008T
3588,DRUP01080009T
3589,DRUP01080012T
3590,DRUP01080014T
3591,DRUP01080024T
3592,DRUP01080025T
3593,DRUP01080031T
3594,DRUP01090001T
3595,DRUP01090003T
3596,DRUP01090004T
3597,DRUP01090005T
3598,DRUP01090008T
3599,DRUP01090009T
3600,DRUP01090011T
3601,DRUP01090012T
3602,DRUP01090014T
3603,DRUP01090017T
3604,DRUP01090022T
3605,DRUP01090023T
3606,DRUP01090026T
3607,DRUP01100003T
3608,DRUP01100007T
3609,DRUP01110002T
3610,DRUP01110005T
3611,DRUP01110007T
3612,DRUP01120001T
3613,DRUP01120002T
3614,DRUP01140001T
3615,DRUP01140002T
3616,DRUP01140003T
3617,DRUP01140005T
3618,DRUP01160001T
3619,DRUP01170001T
3620,DRUP01170003T
3621,DRUP01180001T
3622,DRUP01190001T
3623,DRUP01210002T
3624,DRUP01210003T
3625,DRUP01210004T
3626,DRUP01210005T
3627,DRUP01210006T
3628,DRUP01220001T
3629,DRUP01220002T
3630,DRUP01220003T
3631,DRUP01220005T
3632,DRUP01220006T
3633,DRUP01230004T
3634,DRUP01230005T
3635,DRUP01270001T
3636,DRUP01270003T
3637,DRUP01270004T
3638,DRUP01270007T
3639,DRUP01330002T
3640,DRUP01330005T
3641,DRUP01330008T
3642,DRUP01330013T
3643,DRUP01330020T
3644,DRUP01340001T
3645,DRUP01340002T
3646,DRUP01340003T
3647,DRUP01340004T
3648,DRUP01340006T
3649,DRUP01340010T
3650,DRUP01340013T
3651,DRUP01340014T
3652,DRUP01340015T
3653,DRUP01340016T
3654,DRUP01340017T
3655,DRUP01440001T
3656,WIDE01010001T
3657,WIDE01010002T
3658,WIDE01010003T
3659,WIDE01010005T
3660,WIDE01010006T
3661,WIDE01010009T
3662,WIDE01010011T
3663,WIDE01010012T
3664,WIDE01010016T
3665,WIDE01010017T
3666,WIDE01010018T
3667,WIDE01010019T
3668,WIDE01010025T
3669,WIDE01010026T
3670,WIDE01010027T
3671,WIDE01010028T
3672,WIDE01010031T
3673,WIDE01010034T
3674,WIDE01010035T
3675,WIDE01010037T
3676,WIDE01010038T
3677,WIDE01010040T
3678,WIDE01010041T
3679,WIDE01010043T
3680,WIDE01010048T
3681,WIDE01010051T
3682,WIDE01010056T
3683,WIDE01010057T
3684,WIDE01010058T
3685,WIDE01010059T
3686,WIDE01010060T
3687,WIDE01010063T
3688,WIDE01010064T
3689,WIDE01010065T
3690,WIDE01010067T
3691,WIDE01010068T
3692,WIDE01010069T
3693,WIDE01010071T
3694,WIDE01010072T
3695,WIDE01010073T
3696,WIDE01010074T
3697,WIDE01010075T
3698,WIDE01010076T
3699,WIDE01010077T
3700,WIDE01010078T
3701,WIDE01010079T
3702,WIDE01010081T
3703,WIDE01010081TII
3704,WIDE01010082T
3705,WIDE01010083T
3706,WIDE01010088T
3707,WIDE01010089T
3708,WIDE01010090T
3709,WIDE01010091T
3710,WIDE01010093TII
3711,WIDE01010096T
3712,WIDE01010097T
3713,WIDE01010099T
3714,WIDE01010100T
3715,WIDE01010103T
3716,WIDE01010104T
3717,WIDE01010105T
3718,WIDE01010111T
3719,WIDE01010113T
3720,WIDE01010115T
3721,WIDE01010117T
3722,WIDE01010121T
3723,WIDE01010122T
3724,WIDE01010123T
3725,WIDE01010124T
3726,WIDE01010128T
3727,WIDE01010130T
3728,WIDE01010130TII
3729,WIDE01010131T
3730,WIDE01010134T
3731,WIDE01010135T
3732,WIDE01010138T
3733,WIDE01010139T
3734,WIDE01010140T
3735,WIDE01010142T
3736,WIDE01010146T
3737,WIDE01010148T
3738,WIDE01010151T
3739,WIDE01010154T
3740,WIDE01010156T
3741,WIDE01010159T
3742,WIDE01010160T
3743,WIDE01010162T
3744,WIDE01010166T
3745,WIDE01010167T
3746,WIDE01010168T
3747,WIDE01010169T
3748,WIDE01010171T
3749,WIDE01010172T
3750,WIDE01010173T
3751,WIDE01010174T
3752,WIDE01010175T
3753,WIDE01010176T
3754,WIDE01010177T
3755,WIDE01010179T
3756,WIDE01010183T
3757,WIDE01010185T
3758,WIDE01010187T
3759,WIDE01010188T
3760,WIDE01010189T
3761,WIDE01010190T
3762,WIDE01010191T
3763,WIDE01010192T
3764,WIDE01010193T
3765,WIDE01010194T
3766,WIDE01010196T
3767,WIDE01010200T
3768,WIDE01010202T
3769,WIDE01010205T
3770,WIDE01010206T
3771,WIDE01010207T
3772,WIDE01010208T
3773,WIDE01010210T
3774,WIDE01010212T
3775,WIDE01010213T
3776,WIDE01010214T
3777,WIDE01010215T
3778,WIDE01010216T
3779,WIDE01010217T
3780,WIDE01010218T
3781,WIDE01010224T
3782,WIDE01010225T
3783,WIDE01010226T
3784,WIDE01010227T
3785,WIDE01010228T
3786,WIDE01010230T
3787,WIDE01010231T
3788,WIDE01010232T
3789,WIDE01010233T
3790,WIDE01010234T
3791,WIDE01010235T
3792,WIDE01010236T
3793,WIDE01010238TII
3794,WIDE01010239T
3795,WIDE01010240T
3796,WIDE01010241T
3797,WIDE01010242T
3798,WIDE01010243T
3799,WIDE01010246T
3800,WIDE01010247T
3801,WIDE01010248T
3802,WIDE01010249T
3803,WIDE01010251T
3804,WIDE01010252T
3805,WIDE01010253T
3806,WIDE01010255T
3807,WIDE01010256T
3808,WIDE01010258T
3809,WIDE01010260T
3810,WIDE01010261T
3811,WIDE01010262T
3812,WIDE01010263T
3813,WIDE01010264T
3814,WIDE01010267T
3815,WIDE01010268T
3816,WIDE01010269T
3817,WIDE01010270T
3818,WIDE01010272T
3819,WIDE01010273T
3820,WIDE01010274T
3821,WIDE01010276T
3822,WIDE01010277T
3823,WIDE01010280T
3824,WIDE01010283T
3825,WIDE01010287T
3826,WIDE01010288T
3827,WIDE01010292T
3828,WIDE01010293T
3829,WIDE01010296T
3830,WIDE01010299T
3831,WIDE01010300T
3832,WIDE01010301T
3833,WIDE01010303T
3834,WIDE01010305T
3835,WIDE01010306T
3836,WIDE01010307T
3837,WIDE01010308T
3838,WIDE01010310T
3839,WIDE01010311T
3840,WIDE01010313T
3841,WIDE01010313TII
3842,WIDE01010314T
3843,WIDE01010315T
3844,WIDE01010316T
3845,WIDE01010316TII
3846,WIDE01010319T
3847,WIDE01010322T
3848,WIDE01010323T
3849,WIDE01010324T
3850,WIDE01010326T
3851,WIDE01010327T
3852,WIDE01010328T
3853,WIDE01010330T
3854,WIDE01010332T
3855,WIDE01010333T
3856,WIDE01010334T
3857,WIDE01010335T
3858,WIDE01010338T
3859,WIDE01010339T
3860,WIDE01010341T
3861,WIDE01010342T
3862,WIDE01010343T
3863,WIDE01010346T
3864,WIDE01010349T
3865,WIDE01010352T
3866,WIDE01010353T
3867,WIDE01010355T
3868,WIDE01010356T
3869,WIDE01010359T
3870,WIDE01010363T
3871,WIDE01010366T
3872,WIDE01010368T
3873,WIDE01010370T
3874,WIDE01010371T
3875,WIDE01010372T
3876,WIDE01010374T
3877,WIDE01010375T
3878,WIDE01010376T
3879,WIDE01010379T
3880,WIDE01010381T
3881,WIDE01010383T
3882,WIDE01010384T
3883,WIDE01010385T
3884,WIDE01010388T
3885,WIDE01010389T
3886,WIDE01010390T
3887,WIDE01010392T
3888,WIDE01010393T
3889,WIDE01010395T
3890,WIDE01010397T
3891,WIDE01010398T
3892,WIDE01010399T
3893,WIDE01010400T
3894,WIDE01010402TII
3895,WIDE01010403T
3896,WIDE01010404T
3897,WIDE01010405T
3898,WIDE01010406T
3899,WIDE01010407T
3900,WIDE01010410T
3901,WIDE01010412T
3902,WIDE01010414T
3903,WIDE01010416T
3904,WIDE01010417T
3905,WIDE01010418T
3906,WIDE01010419T
3907,WIDE01010420T
3908,WIDE01010421T
3909,WIDE01010422T
3910,WIDE01010425T
3911,WIDE01010426T
3912,WIDE01010427T
3913,WIDE01010428T
3914,WIDE01010429T
3915,WIDE01010432T
3916,WIDE01010434T
3917,WIDE01010436T
3918,WIDE01010439T
3919,WIDE01010440T
3920,WIDE01010441T
3921,WIDE01010442T
3922,WIDE01010443T
3923,WIDE01010446T
3924,WIDE01010447T
3925,WIDE01010448T
3926,WIDE01010449T
3927,WIDE01010450T
3928,WIDE01010451T
3929,WIDE01010452T
3930,WIDE01010453T
3931,WIDE01010454T
3932,WIDE01010455T
3933,WIDE01010456T
3934,WIDE01010457T
3935,WIDE01010459T
3936,WIDE01010460T
3937,WIDE01010461T
3938,WIDE01010465T
3939,WIDE01010467T
3940,WIDE01010468T
3941,WIDE01010470T
3942,WIDE01010471T
3943,WIDE01010472T
3944,WIDE01010473T
3945,WIDE01010474T
3946,WIDE01010478T
3947,WIDE01010479T
3948,WIDE01010480T
3949,WIDE01010481T
3950,WIDE01010482T
3951,WIDE01010484T
3952,WIDE01010486T
3953,WIDE01010487T
3954,WIDE01010488T
3955,WIDE01010489T
3956,WIDE01010491T
3957,WIDE01010492T
3958,WIDE01010493T
3959,WIDE01010494T
3960,WIDE01010495T
3961,WIDE01010496T
3962,WIDE01010497T
3963,WIDE01010499T
3964,WIDE01010500T
3965,WIDE01010501T
3966,WIDE01010502TII
3967,WIDE01010503T
3968,WIDE01010504T
3969,WIDE01010506T
3970,WIDE01010508T
3971,WIDE01010513T
3972,WIDE01010517T
3973,WIDE01010518T
3974,WIDE01010519T
3975,WIDE01010520T
3976,WIDE01010521T
3977,WIDE01010522T
3978,WIDE01010523T
3979,WIDE01010524T
3980,WIDE01010527T
3981,WIDE01010528T
3982,WIDE01010534T
3983,WIDE01010535T
3984,WIDE01010536T
3985,WIDE01010537T
3986,WIDE01010539T
3987,WIDE01010540T
3988,WIDE01010541T
3989,WIDE01010543T
3990,WIDE01010544T
3991,WIDE01010547T
3992,WIDE01010548T
3993,WIDE01010549T
3994,WIDE01010550T
3995,WIDE01010554T
3996,WIDE01010556T
3997,WIDE01010557T
3998,WIDE01010558T
3999,WIDE01010561T
4000,WIDE01010562T
4001,WIDE01010564T
4002,WIDE01010565T
4003,WIDE01010568T
4004,WIDE01010569T
4005,WIDE01010570T
4006,WIDE01010571T
4007,WIDE01010573T
4008,WIDE01010574T
4009,WIDE01010575T
4010,WIDE01010581T
4011,WIDE01010583T
4012,WIDE01010584T
4013,WIDE01010585T
4014,WIDE01010589T
4015,WIDE01010590T
4016,WIDE01010591T
4017,WIDE01010593T
4018,WIDE01010594T
4019,WIDE01010596T
4020,WIDE01010597T
4021,WIDE01010598T
4022,WIDE01010600T
4023,WIDE01010606T
4024,WIDE01010609T
4025,WIDE01010610T
4026,WIDE01010611T
4027,WIDE01010613T
4028,WIDE01010615T
4029,WIDE01010618T
4030,WIDE01010619T
4031,WIDE01010621T
4032,WIDE01010625T
4033,WIDE01010626T
4034,WIDE01010628T
4035,WIDE01010630T
4036,WIDE01010639T
4037,WIDE01010642T
4038,WIDE01010643T
4039,WIDE01010644T
4040,WIDE01010646T
4041,WIDE01010647T
4042,WIDE01010648T
4043,WIDE01010649T
4044,WIDE01010650T
4045,WIDE01010651T
4046,WIDE01010656T
4047,WIDE01010657T
4048,WIDE01010659T
4049,WIDE01010661T
4050,WIDE01010663T
4051,WIDE01010666T
4052,WIDE01010667T
4053,WIDE01010668T
4054,WIDE01010669T
4055,WIDE01010670T
4056,WIDE01010671T
4057,WIDE01010675T
4058,WIDE01010675TII
4059,WIDE01010676T
4060,WIDE01010677T
4061,WIDE01010678T
4062,WIDE01010679T
4063,WIDE01010682T
4064,WIDE01010682TII
4065,WIDE01010683T
4066,WIDE01010685T
4067,WIDE01010689T
4068,WIDE01010691T
4069,WIDE01010693T
4070,WIDE01010696T
4071,WIDE01010697T
4072,WIDE01010698T
4073,WIDE01010699T
4074,WIDE01010701T
4075,WIDE01010702T
4076,WIDE01010703T
4077,WIDE01010704T
4078,WIDE01010705T
4079,WIDE01010708T
4080,WIDE01010709T
4081,WIDE01010710T
4082,WIDE01010711T
4083,WIDE01010712T
4084,WIDE01010714T
4085,WIDE01010715T
4086,WIDE01010718T
4087,WIDE01010720T
4088,WIDE01010721T
4089,WIDE01010723T
4090,WIDE01010724T
4091,WIDE01010725T
4092,WIDE01010727T
4093,WIDE01010728T
4094,WIDE01010729T
4095,WIDE01010731T
4096,WIDE01010733T
4097,WIDE01010736T
4098,WIDE01010737T
4099,WIDE01010738T
4100,WIDE01010739T
4101,WIDE01010740T
4102,WIDE01010743T
4103,WIDE01010744T
4104,WIDE01010746T
4105,WIDE01010747T
4106,WIDE01010750T
4107,WIDE01010752T
4108,WIDE01010753T
4109,WIDE01010754T
4110,WIDE01010755T
4111,WIDE01010756T
4112,WIDE01010757T
4113,WIDE01010759T
4114,WIDE01010760T
4115,WIDE01010761T
4116,WIDE01010762T
4117,WIDE01010764T
4118,WIDE01010767T
4119,WIDE01010767TII
4120,WIDE01010768T
4121,WIDE01010770T
4122,WIDE01010771T
4123,WIDE01010773T
4124,WIDE01010774T
4125,WIDE01010775T
4126,WIDE01010776T
4127,WIDE01010778T
4128,WIDE01010780T
4129,WIDE01010781T
4130,WIDE01010782T
4131,WIDE01010783T
4132,WIDE01010785T
4133,WIDE01010787T
4134,WIDE01010789T
4135,WIDE01010790T
4136,WIDE01010791T
4137,WIDE01010792T
4138,WIDE01010793T
4139,WIDE01010794T
4140,WIDE01010797T
4141,WIDE01010798T
4142,WIDE01010802T
4143,WIDE01010803T
4144,WIDE01010806T
4145,WIDE01010810T
4146,WIDE01010811T
4147,WIDE01010812T
4148,WIDE01010813T
4149,WIDE01010814T
4150,WIDE01010815T
4151,WIDE01010816T
4152,WIDE01010817T
4153,WIDE01010819T
4154,WIDE01010820T
4155,WIDE01010822T
4156,WIDE01010827T
4157,WIDE01010828T
4158,WIDE01010829T
4159,WIDE01010830T
4160,WIDE01010831T
4161,WIDE01010833T
4162,WIDE01010834T
4163,WIDE01010835T
4164,WIDE01010837T
4165,WIDE01010838T
4166,WIDE01010840T
4167,WIDE01010841T
4168,WIDE01010843T
4169,WIDE01010846T
4170,WIDE01010847T
4171,WIDE01010850T
4172,WIDE01010851T
4173,WIDE01010852T
4174,WIDE01010853T
4175,WIDE01010854T
4176,WIDE01010859T
4177,WIDE01010860T
4178,WIDE01010861T
4179,WIDE01010862T
4180,WIDE01010864T
4181,WIDE01010866T
4182,WIDE01010867T
4183,WIDE01010868T
4184,WIDE01010869T
4185,WIDE01010871T
4186,WIDE01010873T
4187,WIDE01010874T
4188,WIDE01010877T
4189,WIDE01010879T
4190,WIDE01010880T
4191,WIDE01010881T
4192,WIDE01010883T
4193,WIDE01010885T
4194,WIDE01010886T
4195,WIDE01010887T
4196,WIDE01010890T
4197,WIDE01010891T
4198,WIDE01010892T
4199,WIDE01010893T
4200,WIDE01010894T
4201,WIDE01010895T
4202,WIDE01010896T
4203,WIDE01010898T
4204,WIDE01010899T
4205,WIDE01010900T
4206,WIDE01010902TII
4207,WIDE01010904T
4208,WIDE01010907T
4209,WIDE01010908T
4210,WIDE01010909T
4211,WIDE01010910T
4212,WIDE01010911T
4213,WIDE01010912T
4214,WIDE01010913T
4215,WIDE01010914T
4216,WIDE01010915T
4217,WIDE01010916T
4218,WIDE01010917T
4219,WIDE01010919T
4220,WIDE01010920T
4221,WIDE01010921T
4222,WIDE01010922T
4223,WIDE01010923T
4224,WIDE01010925T
4225,WIDE01010927T
4226,WIDE01010928TII
4227,WIDE01010929T
4228,WIDE01010930T
4229,WIDE01010931T
4230,WIDE01010932T
4231,WIDE01010933T
4232,WIDE01010934T
4233,WIDE01010935T
4234,WIDE01010937T
4235,WIDE01010941T
4236,WIDE01010942T
4237,WIDE01010944T
4238,WIDE01010946T
4239,WIDE01010950T
4240,WIDE01010951T
4241,WIDE01010952T
4242,WIDE01010953T
4243,WIDE01010954T
4244,WIDE01010955T
4245,WIDE01010956T
4246,WIDE01010957T
4247,WIDE01010958T
4248,WIDE01010959T
4249,WIDE01010962T
4250,WIDE01010963T
4251,WIDE01010965T
4252,WIDE01010966T
4253,WIDE01010967T
4254,WIDE01010968T
4255,WIDE01010969T
4256,WIDE01010970T
4257,WIDE01010971T
4258,WIDE01010972T
4259,WIDE01010974T
4260,WIDE01010975T
4261,WIDE01010976T
4262,WIDE01010977T
4263,WIDE01010978T
4264,WIDE01010979T
4265,WIDE01010980T
4266,WIDE01010981T
4267,WIDE01010983T
4268,WIDE01010984T
4269,WIDE01010986T
4270,WIDE01010987T
4271,WIDE01010988T
4272,WIDE01010991T
4273,WIDE01010993T
4274,WIDE01010994T
4275,WIDE01010996T
4276,WIDE01011000T
4277,WIDE01011003T
4278,WIDE01011005T
4279,WIDE01011006T
4280,WIDE01011008T
4281,WIDE01011009T
4282,WIDE01011010T
4283,WIDE01011011T
4284,WIDE01011012T
4285,WIDE01011013T
4286,WIDE01011014T
4287,WIDE01011015T
4288,WIDE01011021T
4289,WIDE01011024T
4290,WIDE01011025T
4291,WIDE01011027T
4292,WIDE01011028T
4293,WIDE01011029T
4294,WIDE01011030T
4295,WIDE01011031T
4296,WIDE01011032T
4297,WIDE01011034T
4298,WIDE01011035T
4299,WIDE01011038T
4300,WIDE01011042T
4301,WIDE01011043T
4302,WIDE01011046T
4303,WIDE01011047T
4304,WIDE01011048T
4305,WIDE01011050T
4306,WIDE01011051T
4307,WIDE01011053T
4308,WIDE01011054T
4309,WIDE01011057T
4310,WIDE01011058T
4311,WIDE01011059T
4312,WIDE01011060T
4313,WIDE01011062T
4314,WIDE01011063T
4315,WIDE01011066T
4316,WIDE01011068T
4317,WIDE01011069T
4318,WIDE01011071T
4319,WIDE01011073T
4320,WIDE01011076T
4321,WIDE01011077T
4322,WIDE01011079T
4323,WIDE01011080T
4324,WIDE01011081T
4325,WIDE01011082T
4326,WIDE01011086T
4327,WIDE01011088T
4328,WIDE01011089T
4329,WIDE01011091T
4330,WIDE01011092T
4331,WIDE01011093T
4332,WIDE01011094T
4333,WIDE01011095T
4334,WIDE01011099T
4335,WIDE01011103T
4336,WIDE01011104T
4337,WIDE01011105T
4338,WIDE01011107T
4339,WIDE01011108T
4340,WIDE01011109T
4341,WIDE01011110T
4342,WIDE01011111T
4343,WIDE01011112T
4344,WIDE01011115T
4345,WIDE01011116T
4346,WIDE01011117T
4347,WIDE01011118T
4348,WIDE01011120T
4349,WIDE01011122T
4350,WIDE01011124T
4351,WIDE01011125T
4352,WIDE01011126T
4353,WIDE01011127T
4354,WIDE01011136T
4355,WIDE01011137T
4356,WIDE01011138T
4357,WIDE01011139T
4358,WIDE01011140T
4359,WIDE01011142T
4360,WIDE01011144T
4361,WIDE01011146T
4362,WIDE01011147T
4363,WIDE01011149T
4364,WIDE01011150T
4365,WIDE01011151T
4366,WIDE01011152T
4367,WIDE01011153T
4368,WIDE01011154T
4369,WIDE01011155T
4370,WIDE01011158T
4371,WIDE01011163T
4372,WIDE01011164T
4373,WIDE01011165T
4374,WIDE01011166T
4375,WIDE01011167T
4376,WIDE01011168T
4377,WIDE01011169T
4378,WIDE01011170T
4379,WIDE01011171T
4380,WIDE01011172T
4381,WIDE01011175T
4382,WIDE01011176T
4383,WIDE01011183T
4384,WIDE01011186T
4385,WIDE01011187T
4386,WIDE01011188T
4387,WIDE01011189T
4388,WIDE01011190T
4389,WIDE01011191T
4390,WIDE01011192T
4391,WIDE01011193T
4392,WIDE01011196T
4393,WIDE01011197T
4394,WIDE01011198T
4395,WIDE01011199T
4396,WIDE01011200T
4397,WIDE01011201T
4398,WIDE01011202T
4399,WIDE01011203T
4400,WIDE01011204T
4401,WIDE01011205T
4402,WIDE01011206T
4403,WIDE01011207T
4404,WIDE01011208T
4405,WIDE01011209T
4406,WIDE01011210T
4407,WIDE01011211T
4408,WIDE01011214T
4409,WIDE01011219T
4410,WIDE01011220T
4411,WIDE01011221T
4412,WIDE01011222T
4413,WIDE01011223T
4414,WIDE01011225T
4415,WIDE01011226T
4416,WIDE01011230T
4417,WIDE01011231T
